id,country_id,position,created_at,full_name,ht_player_id,team_type,status,notes,last_seen_at,dob,ht_age_years,ht_age_days,training_type,trainer_level,assistants,intensity,stamina_share,ideal_training_score,actual_training_score,nationality,specialty,injury,transfer_listed,age_years,age_days,tsi,experience,leadership,form,stamina,keeper,defending,playmaking,wing,passing,scoring,set_pieces,caps_nt,caps_u21,is_international,category,source,imported_at,note,ht_id,team_id,age,skill_gk,skill_def,skill_pm,skill_wing,skill_pass,skill_score,skill_sp,wage,stamina_pct,training_last,training_now,updated_at
294,,,2026-01-19 15:34:45.048265,Vuk Džunić,,NT,,,,,,,,,,,,,,Hrvatska,Brz,,false,31,99,279750,13,,7,8,1,11,15,16,9,6,13,2,0,,Krilo,portal_tracker,2026-01-19 15:34:45.048265+00,,461174267,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
295,,,2026-01-19 15:34:45.048265,Zdenko Bošotina,,NT,,,,,,,,,,,,,,Hrvatska,Brz,,false,31,18,259600,11,,6,6,1,15,16,5,13,3,1,11,0,,Srednji branič,portal_tracker,2026-01-19 15:34:45.048265+00,,462627906,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
296,,,2026-01-19 15:34:45.048265,Zlatan Carević,,NT,,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,77,249420,13,,6,8,1,4,17,18,9,5,2,3,0,,Krilo,portal_tracker,2026-01-19 15:34:45.048265+00,,459397798,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
297,,,2026-01-19 15:34:45.048265,Zoran Bilokapić,,NT,,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,21,157660,11,,7,8,1,2,9,13,10,17,15,2,0,,Napadač,portal_tracker,2026-01-19 15:34:45.048265+00,,460822528,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
298,,,2026-01-19 15:34:45.048265,Zvonimir Gadže,,NT,,,,,,,,,,,,,,Hrvatska,Snažan,,false,34,2,91400,19,,4,7,1,16,17,3,8,3,17,9,17,,Srednji vezni,portal_tracker,2026-01-19 15:34:45.048265+00,,456011919,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
299,,,2026-01-19 15:34:45.048265,Zvonimir Mirošević,,NT,,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,7,370790,14,,7,7,1,12,15,18,12,2,12,3,23,,Krilo,portal_tracker,2026-01-19 15:34:45.048265+00,,462762032,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
300,,,2026-01-19 15:34:45.048265,Zvonko Bačelić,,NT,,,,,,,,,,,,,,Hrvatska,Brz,,false,35,85,39960,13,,7,6,1,3,10,8,14,16,10,34,0,,Napadač,portal_tracker,2026-01-19 15:34:45.048265+00,,450967939,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
301,,,2026-01-19 15:34:45.048265,Žan Rušev,,NT,,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,78,138230,8,,6,6,20,13,3,2,8,3,20,3,0,,Vratar,portal_tracker,2026-01-19 15:34:45.048265+00,,466022738,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
302,,,2026-01-19 15:34:45.048265,Žarko Butić,,NT,,,,,,,,,,,,,,Hrvatska,Brz,,false,30,31,343310,12,,6,6,1,14,18,6,10,4,1,0,1,,Srednji vezni,portal_tracker,2026-01-19 15:34:45.048265+00,,465149556,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
303,,,2026-01-19 15:34:45.048265,Žarko Gudelj,,NT,,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,30,315760,10,,7,6,1,17,10,3,15,5,4,0,5,,Srednji branič,portal_tracker,2026-01-19 15:34:45.048265+00,,464875833,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
304,,,2026-01-19 15:34:45.048265,Željko 'Psycho' Špika,,NT,,,,,,,,,,,,,,Hrvatska,Brz,,false,29,83,436420,7,,6,7,1,9,18,15,12,4,5,0,5,,Srednji vezni,portal_tracker,2026-01-19 15:34:45.048265+00,,465920983,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,,,,,,,,,,,,2026-01-19 15:34:45.048265+00
307,,,2026-01-19 16:10:17.667138,Albert Dumbović,470141243,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,28,72,379170,9,6,6,7,,,,,,,,0,1,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,3,10,4,2,,,,,2026-01-19 16:10:34.844536+00
308,,,2026-01-19 16:10:17.667138,Albert 'Berty Boy' Vrbnjak,459418718,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,75,225000,12,3,7,7,,,,,,,,1,3,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,16,17,9,7,9,,,,,2026-01-19 16:10:34.844536+00
309,,,2026-01-19 16:10:17.667138,Aldo Andrisević,454326344,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,34,84,44760,16,3,8,5,,,,,,,,6,18,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,12,8,14,16,2,,,,,2026-01-19 16:10:34.844536+00
310,,,2026-01-19 16:10:17.667138,Aleksandar Bregović,472102299,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,27,87,483530,9,2,7,7,,,,,,,,4,7,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,15,10,9,17,2,,,,,2026-01-19 16:10:34.844536+00
311,,,2026-01-19 16:10:17.667138,Aleksandar Štimac,469897495,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,28,94,270100,8,7,8,7,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,9,14,8,3,8,,,,,2026-01-19 16:10:34.844536+00
312,,,2026-01-19 16:10:17.667138,Alen Orinčić,460320436,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,34,163130,14,5,6,6,,,,,,,,0,5,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,17,5,12,14,3,,,,,2026-01-19 16:10:34.844536+00
313,,,2026-01-19 16:10:17.667138,Alojzije Lacković,470148997,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,28,71,460640,8,3,7,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,17,12,13,4,4,,,,,2026-01-19 16:10:34.844536+00
314,,,2026-01-19 16:10:17.667138,Alojzije 'Šakal' Šerer,456981618,NT,active,,,,,,,,,,,,,Hrvatska,,,false,33,62,131190,16,5,7,8,,,,,,,,0,10,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,6,12,7,12,,,,,2026-01-19 16:10:34.844536+00
315,,,2026-01-19 16:10:17.667138,Aljoša Deverić,455969601,NT,active,,,,,,,,,,,,,Hrvatska,,,false,34,4,77230,13,5,7,6,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,14,8,17,9,4,11,,,,,2026-01-19 16:10:34.844536+00
316,,,2026-01-19 16:10:17.667138,Anđelko Reljić,463401506,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,30,94,378840,8,7,8,6,,,,,,,,5,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,12,16,6,4,4,,,,,2026-01-19 16:10:34.844536+00
317,,,2026-01-19 16:10:17.667138,Anđelko Stražina,460766915,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,110,209120,12,1,6,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,13,12,13,15,17,,,,,2026-01-19 16:10:34.844536+00
318,,,2026-01-19 16:10:17.667138,Ante Rasol,461480327,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,31,78,358520,16,5,6,8,,,,,,,,12,21,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,15,8,15,17,3,,,,,2026-01-19 16:10:34.844536+00
319,,,2026-01-19 16:10:17.667138,Ante Šprljan,469028671,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,29,10,376810,12,2,6,8,,,,,,,,0,1,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,17,15,9,4,10,,,,,2026-01-19 16:10:34.844536+00
320,,,2026-01-19 16:10:17.667138,Anto Kukec,464788148,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,30,29,427340,11,4,7,7,,,,,,,,3,2,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,16,18,10,7,5,,,,,2026-01-19 16:10:34.844536+00
321,,,2026-01-19 16:10:17.667138,Ben '10' Breulj,469021522,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,12,394640,13,3,7,8,,,,,,,,14,18,true,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,13,10,11,17,9,,,,,2026-01-19 16:10:34.844536+00
322,,,2026-01-19 16:10:17.667138,Ben Lelja,464765909,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,43,427680,11,3,6,8,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,6,16,17,14,5,3,,,,,2026-01-19 16:10:34.844536+00
323,,,2026-01-19 16:10:17.667138,Ben Stanić,472923826,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,27,44,334950,8,2,5,7,,,,,,,,5,7,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,18,8,13,7,4,4,,,,,2026-01-19 16:10:34.844536+00
324,,,2026-01-19 16:10:17.667138,Benjamin Kovačević,462803078,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,31,27,217990,11,5,8,6,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,18,3,9,5,16,,,,,2026-01-19 16:10:34.844536+00
325,,,2026-01-19 16:10:17.667138,Benjamin Školjić,472282226,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,28,14,322880,7,7,6,7,,,,,,,,3,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,17,7,7,6,6,,,,,2026-01-19 16:10:34.844536+00
326,,,2026-01-19 16:10:17.667138,Bernard Jurkin,462081160,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,31,62,240190,11,2,7,7,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,15,2,6,5,1,,,,,2026-01-19 16:10:34.844536+00
327,,,2026-01-19 16:10:17.667138,Boris Džoni,460546312,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,17,246850,11,4,7,7,,,,,,,,3,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,17,3,17,4,3,,,,,2026-01-19 16:10:34.844536+00
328,,,2026-01-19 16:10:17.667138,Boris Rogomentić,461208883,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,31,99,292710,9,2,7,7,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,8,17,15,12,9,1,,,,,2026-01-19 16:10:34.844536+00
329,,,2026-01-19 16:10:17.667138,Borna Radov,463522616,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,80,201050,10,5,8,6,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,15,6,10,3,2,,,,,2026-01-19 16:10:34.844536+00
330,,,2026-01-19 16:10:17.667138,Božidar Lukšić,459497841,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,70,255460,14,3,7,8,,,,,,,,7,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,16,18,9,3,13,,,,,2026-01-19 16:10:34.844536+00
331,,,2026-01-19 16:10:17.667138,Božidar Roca,452926133,NT,active,,,,,,,,,,,,,Hrvatska,,,false,35,26,71830,12,7,7,5,,,,,,,,0,0,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,19,12,0,0,1,1,21,,,,,2026-01-19 16:10:34.844536+00
332,,,2026-01-19 16:10:17.667138,Božidar Štefan,461673792,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,68,193330,11,1,6,6,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,14,6,12,3,10,,,,,2026-01-19 16:10:34.844536+00
333,,,2026-01-19 16:10:17.667138,Božo 'Ra' Stura,458027092,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,33,34,130740,16,7,8,8,,,,,,,,6,5,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,2,11,7,12,,,,,2026-01-19 16:10:34.844536+00
334,,,2026-01-19 16:10:17.667138,Branimir Ostreš,461782346,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,93,124850,12,2,6,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,17,2,3,11,17,,,,,2026-01-19 16:10:34.844536+00
335,,,2026-01-19 16:10:17.667138,Branko Katuša,453024305,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,35,19,44790,14,6,6,7,,,,,,,,7,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,15,13,14,8,4,10,,,,,2026-01-19 16:10:34.844536+00
336,,,2026-01-19 16:10:17.667138,Branko Matarela,465060649,NT,active,,,,,,,,,,,,,Hrvatska,,,false,30,9,320930,10,2,6,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,17,5,14,10,10,,,,,2026-01-19 16:10:34.844536+00
337,,,2026-01-19 16:10:17.667138,Bruno Galeb,463405898,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,93,257960,12,2,7,8,,,,,,,,0,11,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,8,7,13,18,7,,,,,2026-01-19 16:10:34.844536+00
338,,,2026-01-19 16:10:17.667138,Dalibor Reljanović,469302858,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,28,104,519630,10,6,8,7,,,,,,,,0,3,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,16,18,9,3,4,,,,,2026-01-19 16:10:34.844536+00
339,,,2026-01-19 16:10:17.667138,Damjan Faričić,471149619,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,28,28,413950,9,4,7,7,,,,,,,,3,1,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,7,10,14,18,11,,,,,2026-01-19 16:10:34.844536+00
340,,,2026-01-19 16:10:17.667138,Dane 'Dan the Man' Hrvatić,462049222,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,47,242570,13,4,5,8,,,,,,,,12,4,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,6,12,8,9,,,,,2026-01-19 16:10:34.844536+00
341,,,2026-01-19 16:10:17.667138,Dane Volarević,454849243,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,34,54,50900,16,5,7,7,,,,,,,,6,1,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,9,18,3,12,7,11,,,,,2026-01-19 16:10:34.844536+00
342,,,2026-01-19 16:10:17.667138,Danijel Polak,453228887,NT,active,,,,,,,,,,,,,Hrvatska,,,false,35,3,26490,14,4,3,6,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,16,3,8,3,4,,,,,2026-01-19 16:10:34.844536+00
343,,,2026-01-19 16:10:17.667138,Danijel Premate,462946833,NT,active,,,,,,,,,,,,,Hrvatska,,,false,30,109,304330,12,7,4,8,,,,,,,,1,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,7,13,10,11,,,,,2026-01-19 16:10:34.844536+00
344,,,2026-01-19 16:10:17.667138,Danijel Selak,460620717,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,10,195480,12,7,8,6,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,17,16,9,7,3,,,,,2026-01-19 16:10:34.844536+00
345,,,2026-01-19 16:10:17.667138,Darijo Verić,462279779,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,31,39,176390,11,4,7,8,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,10,14,7,3,8,,,,,2026-01-19 16:10:34.844536+00
346,,,2026-01-19 16:10:17.667138,David 'Goliath' Matulović,463430531,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,87,325740,11,5,4,8,,,,,,,,6,17,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,16,18,10,4,2,,,,,2026-01-19 16:10:34.844536+00
347,,,2026-01-19 16:10:17.667138,Denis Sablić,458552398,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,33,0,116710,13,3,7,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,16,4,11,9,22,,,,,2026-01-19 16:10:34.844536+00
348,,,2026-01-19 16:10:17.667138,Dinko Selak,459300397,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,99,175710,11,6,6,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,17,13,9,2,7,,,,,2026-01-19 16:10:34.844536+00
349,,,2026-01-19 16:10:17.667138,Dinko Žuliček,455285588,NT,active,,,,,,,,,,,,,Hrvatska,,,false,34,42,45520,13,4,7,5,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,16,3,11,3,12,,,,,2026-01-19 16:10:34.844536+00
350,,,2026-01-19 16:10:17.667138,Dino Ovanin,465094022,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,30,7,207760,10,3,5,8,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,16,9,15,11,3,8,,,,,2026-01-19 16:10:34.844536+00
351,,,2026-01-19 16:10:17.667138,Dino Sorić,474232848,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,26,84,434910,8,4,7,7,,,,,,,,4,1,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,13,6,13,16,2,,,,,2026-01-19 16:10:34.844536+00
352,,,2026-01-19 16:10:17.667138,Ðino 'Brzi' Glumičić,463527081,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,10,303110,11,3,8,8,,,,,,,,17,0,true,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,14,9,13,16,11,,,,,2026-01-19 16:10:34.844536+00
353,,,2026-01-19 16:10:17.667138,Ðino Lamza,471535958,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,27,111,365590,7,1,7,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,4,4,5,15,16,3,,,,,2026-01-19 16:10:34.844536+00
354,,,2026-01-19 16:10:17.667138,Domagoj Škugor,472430582,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,27,61,433070,9,4,7,7,,,,,,,,3,12,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,13,6,14,17,4,,,,,2026-01-19 16:10:34.844536+00
355,,,2026-01-19 16:10:17.667138,Domagoj Zekan,462621317,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,24,107430,12,3,6,6,,,,,,,,0,0,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,19,16,1,2,1,1,19,,,,,2026-01-19 16:10:34.844536+00
356,,,2026-01-19 16:10:17.667138,Dominik Stanković,474434742,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,26,69,386080,9,4,8,7,,,,,,,,0,11,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,14,16,13,4,3,,,,,2026-01-19 16:10:34.844536+00
357,,,2026-01-19 16:10:17.667138,Dragan Buhin,469904635,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,28,89,404980,9,6,7,8,,,,,,,,0,8,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,14,4,12,17,1,,,,,2026-01-19 16:10:34.844536+00
358,,,2026-01-19 16:10:17.667138,Dragiša 'Brzonogi' Otić,472280798,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,28,24,367150,8,4,5,7,,,,,,,,0,4,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,3,11,11,12,17,2,,,,,2026-01-19 16:10:34.844536+00
359,,,2026-01-19 16:10:17.667138,Drago Mišković,462750159,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,25,164630,10,5,7,7,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,18,6,12,7,4,15,,,,,2026-01-19 16:10:34.844536+00
360,,,2026-01-19 16:10:17.667138,Drago Nazor,458457201,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,33,17,106740,14,5,7,7,,,,,,,,4,3,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,18,5,13,6,15,,,,,2026-01-19 16:10:34.844536+00
361,,,2026-01-19 16:10:17.667138,Dragutin Kerić,464452263,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,30,46,367740,11,4,7,7,,,,,,,,3,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,16,17,10,7,2,,,,,2026-01-19 16:10:34.844536+00
362,,,2026-01-19 16:10:17.667138,Dragutin Vajdić,461729801,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,57,330660,9,4,8,6,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,17,17,9,7,1,,,,,2026-01-19 16:10:34.844536+00
363,,,2026-01-19 16:10:17.667138,Dragutin Valičević,453382718,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,34,105,43910,11,2,7,5,,,,,,,,2,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,7,18,2,14,3,2,,,,,2026-01-19 16:10:34.844536+00
364,,,2026-01-19 16:10:17.667138,Dražen Murgić,453179970,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,35,11,49880,14,5,7,7,,,,,,,,5,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,15,16,9,3,16,,,,,2026-01-19 16:10:34.844536+00
365,,,2026-01-19 16:10:17.667138,Dubravko Stijepović,459736423,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,32,52,171370,11,4,7,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,17,13,9,6,7,,,,,2026-01-19 16:10:34.844536+00
366,,,2026-01-19 16:10:17.667138,Eduard Maroević,458646241,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,105,242330,13,4,6,8,,,,,,,,11,4,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,14,9,15,17,3,,,,,2026-01-19 16:10:34.844536+00
367,,,2026-01-19 16:10:17.667138,Eduardo Cakarun,458170481,NT,active,,,,,,,,,,,,,Hrvatska,,,false,33,51,102530,15,5,6,7,,,,,,,,9,12,true,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,20,15,0,0,0,2,22,,,,,2026-01-19 16:10:34.844536+00
